Id,Order_Date,Discount,Subtotal,Total,payment,Purchase_Status,Delivery_Id,Services,P_Sevice,D_Forecast,D_Date,Status,Customer_Id,State,Region,Category,Subcategory,delivery_delay_days,delivery_lead_time,is_late,is_confirmed,freight_share,discount_abs,month,discount_bucket
1509,2025-02-26 07:38:51,0.0335,1626.57,1605.07,Credito,Confirmado,D01509,Scheduled,32.99,2025-05-07 03:46:21,2025-05-10 03:46:21,Trânsito,C01509,AP,Norte,,,3,72,1,1,0.02055362071436137,54.490095000000004,2025-02,0–5%
1510,2025-05-07 13:43:02,0.0582,1539.8,1473.08,Credito,Cancelado,D01510,Standard,22.9,2025-05-06 01:54:06,2025-05-06 01:54:06,Trânsito,C01510,PR,Sul,,,0,-2,0,0,0.015545659434653922,89.61636,2025-05,5–10%
1511,2025-05-02 02:50:04,0.1285,7916.4,6922.04,Boleto,Em Analise,D01511,Standard,22.9,2025-05-06 12:33:15,2025-05-07 12:33:15,Trânsito,C01511,AP,Norte,,,1,5,1,0,0.0033082732835984768,1017.2574,2025-05,10–20%
1512,2025-03-10 16:36:13,0.1108,4604.0,4126.87,Debito,Confirmado,D01512,Scheduled,32.99,2025-04-19 08:31:15,2025-04-20 08:31:15,Trânsito,C01512,PR,Sul,,,1,40,1,1,0.007993951832744914,510.1232,2025-03,10–20%
1513,2025-02-27 15:47:43,0.0232,53.9,75.55,Credito,Processando,D01513,Standard,22.9,2025-04-18 03:04:47,2025-04-18 03:04:47,Atrasado,C01513,AP,Norte,,,0,49,0,0,0.30311052283256124,1.2504799999999998,2025-02,0–5%
1514,2025-03-07 14:08:31,0.0912,7916.4,7237.32,Debito,Em Analise,D01514,Same-Day,42.9,2025-04-21 19:20:01,2025-04-21 19:20:01,A Caminho,C01514,TO,Norte,,,0,45,0,0,0.005927608562285487,721.97568,2025-03,5–10%
1515,2025-03-20 07:20:20,0.0943,331.98,323.57,PIX,Cancelado,D01515,Standard,22.9,2025-04-30 13:30:25,2025-05-03 13:30:25,Entregue,C01515,AC,Norte,,,3,44,1,0,0.07077293939487592,31.305714,2025-03,5–10%
1516,2025-02-25 06:17:42,0.0136,5484.26,5432.57,PIX,Confirmado,D01516,Standard,22.9,2025-04-18 14:32:48,2025-04-20 14:32:48,Atrasado,C01516,BA,Nordeste,,,2,54,1,1,0.004215316139506716,74.585936,2025-02,0–5%
1517,2025-03-31 19:29:57,0.0699,207.2,225.71,Boleto,Processando,D01517,Scheduled,32.99,2025-05-04 02:11:42,2025-05-05 02:11:42,A Caminho,C01517,RS,Sul,,,1,34,1,0,0.14616100305702007,14.48328,2025-03,5–10%
1518,2025-03-08 06:05:54,0.0391,1286.97,1259.55,Boleto,Cancelado,D01518,Standard,22.9,2025-04-17 06:37:22,2025-04-21 06:37:22,Atrasado,C01518,PR,Sul,,,4,44,1,0,0.018181096423325792,50.320527000000006,2025-03,0–5%
1519,2025-02-19 12:41:42,0.0701,259.72,284.41,Credito,Cancelado,D01519,Same-Day,42.9,2025-05-04 20:08:48,2025-05-08 20:08:48,Trânsito,C01519,RS,Sul,,,4,78,1,0,0.15083857810906787,18.206372,2025-02,5–10%
1520,2025-05-11 08:53:32,0.1166,389.58,367.05,Debito,Em Analise,D01520,Standard,22.9,2025-05-02 22:55:31,2025-05-02 22:55:31,Trânsito,C01520,PA,Norte,,,0,-9,0,0,0.06238932025609589,45.425028,2025-05,10–20%
1521,2025-04-03 18:55:52,0.0237,4288.0,4229.27,Debito,Cancelado,D01521,Same-Day,42.9,2025-05-14 05:06:28,2025-05-16 05:06:28,Trânsito,C01521,SP,Sudeste,,,2,42,1,0,0.010143594521040272,101.62559999999999,2025-04,0–5%
1522,2025-03-14 01:01:22,0.0185,1898.0,1905.79,Debito,Processando,D01522,Same-Day,42.9,2025-04-19 16:58:24,2025-04-22 16:58:24,A Caminho,C01522,AM,Norte,,,3,39,1,0,0.022510350038566683,35.113,2025-03,0–5%
1523,2025-03-08 05:21:54,0.0404,2144.0,2080.28,Boleto,Confirmado,D01523,Standard,22.9,2025-05-04 12:50:22,2025-05-05 12:50:22,Trânsito,C01523,RS,Sul,,,1,58,1,1,0.011008133520487625,86.6176,2025-03,0–5%
1524,2025-05-10 06:24:53,0.1428,3079.6,2662.73,Credito,Processando,D01524,Standard,22.9,2025-04-26 00:15:18,2025-04-29 00:15:18,Entregue,C01524,RR,Norte,,,3,-12,1,0,0.00860019603940317,439.76688,2025-05,10–20%
1525,2025-04-20 07:17:43,0.1122,4604.0,4110.33,Debito,Em Analise,D01525,Standard,22.9,2025-04-28 03:50:07,2025-04-30 03:50:07,Atrasado,C01525,RO,Norte,,,2,9,1,0,0.005571328822746592,516.5688,2025-04,10–20%
1527,2025-04-18 15:15:36,0.0602,1898.0,1826.64,Debito,Cancelado,D01527,Same-Day,42.9,2025-04-19 13:00:33,2025-04-24 13:00:33,Trânsito,C01527,SP,Sudeste,,,5,5,1,0,0.02348574431743529,114.25959999999999,2025-04,5–10%
1528,2025-02-24 09:34:19,0.0386,4288.0,4155.47,Debito,Processando,D01528,Scheduled,32.99,2025-05-07 04:52:54,2025-05-08 04:52:54,Trânsito,C01528,AP,Norte,,,1,72,1,0,0.007938933502106862,165.51680000000002,2025-02,0–5%
1529,2025-03-12 20:14:59,0.0957,5397.03,4903.43,Debito,Cancelado,D01529,Standard,22.9,2025-04-29 07:12:34,2025-04-29 07:12:34,Atrasado,C01529,RJ,Sudeste,,,0,47,0,0,0.004670200247581794,516.495771,2025-03,5–10%
1530,2025-02-26 20:21:17,0.0689,165.99,187.54,PIX,Cancelado,D01530,Scheduled,32.99,2025-05-13 03:21:19,2025-05-13 03:21:19,Atrasado,C01530,SC,Sul,,,0,75,0,0,0.17590913938359817,11.436711,2025-02,5–10%
1531,2025-03-18 16:46:47,0.1447,129.86,133.97,Debito,Cancelado,D01531,Standard,22.9,2025-04-26 15:49:44,2025-04-28 15:49:44,Trânsito,C01531,SP,Sudeste,,,2,40,1,0,0.17093379114727178,18.790742,2025-03,10–20%
1532,2025-04-28 06:23:11,0.0328,1072.0,1059.74,Credito,Confirmado,D01532,Standard,22.9,2025-04-26 01:41:44,2025-04-30 01:41:44,A Caminho,C01532,SC,Sul,,,4,1,1,1,0.021609073923792625,35.1616,2025-04,0–5%
1533,2025-03-13 12:50:09,0.0882,99.8,113.9,PIX,Confirmado,D01533,Standard,22.9,2025-05-12 04:53:51,2025-05-15 04:53:51,Atrasado,C01533,PR,Sul,,,3,62,1,1,0.20105355575065845,8.80236,2025-03,5–10%
1534,2025-04-10 11:56:43,0.105,769.9,731.96,Debito,Em Analise,D01534,Same-Day,42.9,2025-04-27 11:08:03,2025-04-28 11:08:03,Entregue,C01534,RS,Sul,,,1,17,1,0,0.058609760096180116,80.8395,2025-04,10–20%
1535,2025-03-06 17:27:49,0.1238,428.99,398.78,PIX,Processando,D01535,Standard,22.9,2025-04-23 15:33:37,2025-04-28 15:33:37,Atrasado,C01535,SP,Sudeste,,,5,52,1,0,0.057425146697427154,53.108962,2025-03,10–20%
1536,2025-03-26 20:14:22,0.061,1715.96,1654.19,Boleto,Em Analise,D01536,Same-Day,42.9,2025-05-12 17:37:14,2025-05-14 17:37:14,Atrasado,C01536,RR,Norte,,,2,48,1,0,0.0259341429944565,104.67356,2025-03,5–10%
1537,2025-05-09 18:30:52,0.103,174.9,179.79,PIX,Processando,D01537,Standard,22.9,2025-05-14 13:20:00,2025-05-16 13:20:00,Entregue,C01537,SC,Sul,,,2,6,1,0,0.12737082151398854,18.0147,2025-05,10–20%
1539,2025-03-01 15:21:35,0.0653,524.7,533.34,Credito,Processando,D01539,Same-Day,42.9,2025-05-06 22:01:29,2025-05-06 22:01:29,Trânsito,C01539,RS,Sul,,,0,66,0,0,0.0804364945438182,34.26291,2025-03,5–10%
1540,2025-02-25 19:03:07,0.1343,4288.0,3735.02,PIX,Confirmado,D01540,Standard,22.9,2025-04-20 10:05:22,2025-04-25 10:05:22,A Caminho,C01540,AP,Norte,,,5,58,1,1,0.006131158601560366,575.8784,2025-02,10–20%
1541,2025-05-16 16:34:06,0.1425,2742.13,2384.37,Debito,Confirmado,D01541,Scheduled,32.99,2025-05-12 23:29:31,2025-05-13 23:29:31,Entregue,C01541,TO,Norte,,,1,-3,1,1,0.013835939891879197,390.75352499999997,2025-05,10–20%
1542,2025-03-09 23:41:54,0.1078,5397.03,4848.22,PIX,Cancelado,D01542,Scheduled,32.99,2025-04-21 04:26:47,2025-04-26 04:26:47,Entregue,C01542,SE,Nordeste,,,5,47,1,0,0.006804559199046248,581.799834,2025-03,10–20%
1543,2025-04-20 21:24:03,0.0562,5397.03,5116.62,Debito,Em Analise,D01543,Standard,22.9,2025-04-29 12:04:24,2025-04-29 12:04:24,Entregue,C01543,PR,Sul,,,0,8,0,0,0.00447561085247683,303.313086,2025-04,5–10%
1544,2025-03-09 05:08:52,0.123,2144.0,1923.19,Boleto,Cancelado,D01544,Same-Day,42.9,2025-04-21 22:22:05,2025-04-23 22:22:05,A Caminho,C01544,MG,Sudeste,,,2,45,1,0,0.022306688366724035,263.712,2025-03,10–20%
1545,2025-04-30 09:44:11,0.0039,1799.01,1814.89,PIX,Cancelado,D01545,Standard,22.9,2025-04-23 02:18:49,2025-04-25 02:18:49,A Caminho,C01545,RO,Norte,,,2,-6,1,0,0.01261784460766217,7.016139,2025-04,0–5%
1546,2025-02-24 04:49:26,0.0154,161.7,182.11,Boleto,Processando,D01546,Standard,22.9,2025-05-03 12:25:32,2025-05-06 12:25:32,Atrasado,C01546,RS,Sul,,,3,71,1,0,0.12574817418044038,2.49018,2025-02,0–5%
1547,2025-03-27 01:54:35,0.0992,2158.0,1976.92,PIX,Processando,D01547,Scheduled,32.99,2025-04-17 22:20:44,2025-04-20 22:20:44,Entregue,C01547,ES,Sudeste,,,3,24,1,0,0.01668757461101107,214.0736,2025-03,5–10%
1548,2025-04-15 23:50:00,0.0437,249.82,271.89,Boleto,Processando,D01548,Scheduled,32.99,2025-04-24 17:48:29,2025-04-29 17:48:29,Entregue,C01548,RS,Sul,,,5,13,1,0,0.1213358343447718,10.917134,2025-04,0–5%
1549,2025-05-11 01:31:29,0.1427,4316.0,3743.01,PIX,Confirmado,D01549,Same-Day,42.9,2025-04-12 13:52:42,2025-04-17 13:52:42,Atrasado,C01549,PE,Nordeste,,,5,-24,1,1,0.01146136398246331,615.8932,2025-05,10–20%
1550,2025-02-20 07:22:01,0.0654,7196.04,6748.32,Credito,Processando,D01550,Standard,22.9,2025-05-04 00:44:25,2025-05-09 00:44:25,A Caminho,C01550,TO,Norte,,,5,77,1,0,0.003393437181402186,470.621016,2025-02,5–10%
1551,2025-03-21 10:50:04,0.0644,1898.0,1808.76,PIX,Em Analise,D01551,Scheduled,32.99,2025-05-13 20:30:06,2025-05-16 20:30:06,Entregue,C01551,MA,Nordeste,,,3,56,1,0,0.018239014573519983,122.2312,2025-03,5–10%
1552,2025-03-18 11:36:06,0.1017,519.44,509.51,PIX,Processando,D01552,Same-Day,42.9,2025-05-08 00:46:05,2025-05-12 00:46:05,Entregue,C01552,MG,Sudeste,,,4,54,1,0,0.08419854369884791,52.827048000000005,2025-03,10–20%
1553,2025-02-28 06:16:12,0.1151,71.6,106.26,Boleto,Em Analise,D01553,Same-Day,42.9,2025-04-21 07:33:27,2025-04-25 07:33:27,A Caminho,C01553,CE,Nordeste,,,4,56,1,0,0.40372670807453415,8.241159999999999,2025-02,10–20%
1554,2025-05-03 01:56:47,0.0713,428.99,431.39,PIX,Processando,D01554,Scheduled,32.99,2025-04-18 17:35:01,2025-04-18 17:35:01,Entregue,C01554,RS,Sul,,,0,-15,0,0,0.07647372447205546,30.586987,2025-05,5–10%
1555,2025-04-24 08:19:03,0.0321,4879.71,4765.97,Credito,Processando,D01555,Same-Day,42.9,2025-04-24 18:02:36,2025-04-28 18:02:36,A Caminho,C01555,SC,Sul,,,4,4,1,0,0.009001315576892006,156.638691,2025-04,0–5%
1556,2025-03-16 23:15:08,0.116,161.7,185.84,Credito,Confirmado,D01556,Same-Day,42.9,2025-05-16 16:48:58,2025-05-16 16:48:58,A Caminho,C01556,RR,Norte,,,0,60,0,1,0.2308437365475678,18.7572,2025-03,10–20%
1557,2025-03-09 04:44:16,0.0481,149.7,175.49,Debito,Cancelado,D01557,Scheduled,32.99,2025-05-16 20:54:17,2025-05-16 20:54:17,A Caminho,C01557,RO,Norte,,,0,68,0,0,0.18798791953957492,7.200569999999999,2025-03,0–5%
1558,2025-04-28 14:18:24,0.0263,1799.01,1774.6,Boleto,Em Analise,D01558,Standard,22.9,2025-05-08 22:27:38,2025-05-10 22:27:38,Entregue,C01558,RJ,Sudeste,,,2,12,1,0,0.012904316465682407,47.313963,2025-04,0–5%
1559,2025-04-16 17:58:02,0.0947,174.9,181.24,Debito,Cancelado,D01559,Standard,22.9,2025-05-05 08:41:50,2025-05-05 08:41:50,Trânsito,C01559,PB,Nordeste,,,0,18,0,0,0.12635179871992935,16.56303,2025-04,5–10%
1560,2025-05-16 00:16:53,0.0136,1286.97,1302.46,PIX,Cancelado,D01560,Scheduled,32.99,2025-05-09 20:17:32,2025-05-11 20:17:32,A Caminho,C01560,SC,Sul,,,2,-5,1,0,0.02532899282895444,17.502792,2025-05,0–5%
1561,2025-04-08 04:55:05,0.1457,857.98,765.96,PIX,Em Analise,D01561,Scheduled,32.99,2025-04-26 14:43:42,2025-04-29 14:43:42,A Caminho,C01561,MG,Sudeste,,,3,21,1,0,0.04307013421066374,125.00768599999999,2025-04,10–20%
1562,2025-03-28 09:12:24,0.0949,1898.0,1760.78,Credito,Em Analise,D01562,Same-Day,42.9,2025-04-27 13:35:49,2025-04-30 13:35:49,A Caminho,C01562,RO,Norte,,,3,33,1,0,0.0243642022285578,180.12019999999998,2025-03,5–10%
1563,2025-03-11 08:22:01,0.1479,207.2,199.46,Credito,Processando,D01563,Standard,22.9,2025-05-15 04:16:31,2025-05-16 04:16:31,Trânsito,C01563,RJ,Sudeste,,,1,65,1,0,0.11480998696480496,30.64488,2025-03,10–20%
1564,2025-03-03 11:23:35,0.0508,1539.8,1504.48,Boleto,Em Analise,D01564,Same-Day,42.9,2025-04-26 20:24:12,2025-04-27 20:24:12,Trânsito,C01564,RJ,Sudeste,,,1,55,1,0,0.028514835690736998,78.22184,2025-03,5–10%
1565,2025-02-21 07:08:57,0.1457,207.2,219.91,Debito,Em Analise,D01565,Same-Day,42.9,2025-05-02 16:56:33,2025-05-07 16:56:33,A Caminho,C01565,SC,Sul,,,5,75,1,0,0.1950798053749261,30.18904,2025-02,10–20%
1566,2025-04-22 19:54:18,0.0218,2158.0,2143.95,Debito,Processando,D01566,Scheduled,32.99,2025-05-04 14:21:32,2025-05-09 14:21:32,Trânsito,C01566,PI,Nordeste,,,5,16,1,0,0.01538748571561837,47.0444,2025-04,0–5%
1567,2025-05-02 04:33:11,0.0061,2742.13,2768.3,Boleto,Processando,D01567,Same-Day,42.9,2025-04-15 08:42:25,2025-04-18 08:42:25,Atrasado,C01567,SC,Sul,,,3,-14,1,0,0.015496875338655491,16.726993,2025-05,0–5%
1568,2025-04-01 12:53:04,0.0049,7196.04,7183.68,Credito,Em Analise,D01568,Standard,22.9,2025-04-21 20:35:43,2025-04-26 20:35:43,Trânsito,C01568,PR,Sul,,,5,25,1,0,0.003187781192926188,35.260596,2025-04,0–5%
1569,2025-04-28 01:05:13,0.0697,857.98,841.08,Debito,Confirmado,D01569,Same-Day,42.9,2025-05-09 19:27:41,2025-05-13 19:27:41,Trânsito,C01569,PA,Norte,,,4,15,1,1,0.05100584962191468,59.801206,2025-04,5–10%
1570,2025-02-16 11:43:13,0.0125,2158.0,2164.02,Debito,Cancelado,D01570,Scheduled,32.99,2025-05-10 09:51:52,2025-05-14 09:51:52,A Caminho,C01570,PI,Nordeste,,,4,86,1,0,0.01524477592628534,26.975,2025-02,0–5%
1571,2025-03-07 11:35:23,0.0768,1715.96,1607.07,Credito,Processando,D01571,Standard,22.9,2025-05-13 08:40:32,2025-05-14 08:40:32,Atrasado,C01571,ES,Sudeste,,,1,67,1,0,0.014249534867802895,131.78572799999998,2025-03,5–10%
1572,2025-03-19 22:01:07,0.0491,1799.01,1733.58,Debito,Confirmado,D01572,Standard,22.9,2025-04-20 22:42:55,2025-04-20 22:42:55,A Caminho,C01572,PE,Nordeste,,,0,32,0,1,0.013209658625503294,88.331391,2025-03,0–5%
1573,2025-05-15 09:57:41,0.0503,1286.97,1245.14,Credito,Confirmado,D01573,Standard,22.9,2025-05-13 22:20:01,2025-05-13 22:20:01,Entregue,C01573,SC,Sul,,,0,-2,0,1,0.01839150617601233,64.734591,2025-05,5–10%
1574,2025-04-03 17:30:14,0.0953,2144.0,1962.58,Debito,Cancelado,D01574,Standard,22.9,2025-05-11 22:37:22,2025-05-12 22:37:22,Entregue,C01574,RO,Norte,,,1,39,1,0,0.0116683141578942,204.32319999999999,2025-04,5–10%
1575,2025-04-07 05:52:35,0.0245,107.8,148.06,PIX,Confirmado,D01575,Same-Day,42.9,2025-04-27 04:34:02,2025-04-28 04:34:02,Atrasado,C01575,RS,Sul,,,1,20,1,1,0.28974739970282315,2.6411000000000002,2025-04,0–5%
1576,2025-04-27 23:30:37,0.115,53.9,80.69,Boleto,Em Analise,D01576,Scheduled,32.99,2025-04-23 15:26:36,2025-04-26 15:26:36,Atrasado,C01576,PE,Nordeste,,,3,-2,1,0,0.4088486801338456,6.1985,2025-04,10–20%
1577,2025-04-05 03:52:31,0.0873,3079.6,2843.74,Boleto,Cancelado,D01577,Scheduled,32.99,2025-04-25 03:25:54,2025-04-30 03:25:54,Trânsito,C01577,SE,Nordeste,,,5,24,1,0,0.01160091991532278,268.84908,2025-04,5–10%
1578,2025-04-07 23:10:19,0.1372,2847.0,2489.38,Credito,Processando,D01578,Scheduled,32.99,2025-05-10 08:04:15,2025-05-10 08:04:15,A Caminho,C01578,PB,Nordeste,,,0,32,0,0,0.013252295752356008,390.60839999999996,2025-04,10–20%
1579,2025-02-19 22:03:08,0.0547,331.98,336.72,PIX,Em Analise,D01579,Standard,22.9,2025-05-04 14:31:27,2025-05-09 14:31:27,Trânsito,C01579,PB,Nordeste,,,5,78,1,0,0.06800902827274886,18.159306,2025-02,5–10%
1580,2025-03-17 20:04:07,0.1474,9208.0,7893.64,Boleto,Em Analise,D01580,Same-Day,42.9,2025-04-21 01:04:09,2025-04-22 01:04:09,A Caminho,C01580,PI,Nordeste,,,1,35,1,0,0.005434755068637535,1357.2592,2025-03,10–20%
1581,2025-03-05 14:02:18,0.0864,124.91,137.02,Credito,Processando,D01581,Standard,22.9,2025-05-09 01:05:12,2025-05-12 01:05:12,Entregue,C01581,AC,Norte,,,3,67,1,0,0.16712888629397166,10.792224000000001,2025-03,5–10%
1582,2025-03-08 14:48:00,0.146,9208.0,7906.53,Debito,Processando,D01582,Same-Day,42.9,2025-05-08 23:45:26,2025-05-11 23:45:26,Atrasado,C01582,SC,Sul,,,3,64,1,0,0.005425894798350224,1344.368,2025-03,10–20%
1583,2025-03-13 20:09:18,0.0041,3049.99,3080.39,Debito,Confirmado,D01583,Same-Day,42.9,2025-05-01 12:21:55,2025-05-05 12:21:55,Atrasado,C01583,TO,Norte,,,4,52,1,1,0.013926807969120793,12.504959,2025-03,0–5%
1584,2025-05-02 22:55:28,0.1092,53.7,90.74,Boleto,Em Analise,D01584,Same-Day,42.9,2025-04-25 07:00:32,2025-04-26 07:00:32,Entregue,C01584,RJ,Sudeste,,,1,-7,1,0,0.47277936962750716,5.864040000000001,2025-05,10–20%
1585,2025-03-24 02:09:08,0.1225,5937.3,5232.88,Credito,Confirmado,D01585,Standard,22.9,2025-05-07 09:02:19,2025-05-09 09:02:19,Trânsito,C01585,SP,Sudeste,,,2,46,1,1,0.004376175261041721,727.31925,2025-03,10–20%
1587,2025-04-16 06:41:12,0.0868,389.58,398.66,Debito,Em Analise,D01587,Same-Day,42.9,2025-04-27 10:18:24,2025-04-28 10:18:24,Entregue,C01587,BA,Nordeste,,,1,12,1,0,0.1076104951587819,33.815544,2025-04,5–10%
1588,2025-04-20 22:27:51,0.1203,1898.0,1712.57,Credito,Processando,D01588,Same-Day,42.9,2025-05-02 15:09:07,2025-05-02 15:09:07,A Caminho,C01588,RS,Sul,,,0,11,0,0,0.025050070946005126,228.32940000000002,2025-04,10–20%
1589,2025-03-27 21:05:19,0.0842,53.7,82.17,Debito,Processando,D01589,Scheduled,32.99,2025-04-16 12:11:09,2025-04-17 12:11:09,Trânsito,C01589,RO,Norte,,,1,20,1,0,0.4014847267859316,4.52154,2025-03,5–10%
1590,2025-03-01 00:06:08,0.0096,207.2,248.11,Boleto,Cancelado,D01590,Same-Day,42.9,2025-05-01 22:18:27,2025-05-04 22:18:27,Entregue,C01590,SC,Sul,,,3,64,1,0,0.17290717826770383,1.9891199999999998,2025-03,0–5%
1591,2025-04-21 21:05:42,0.104,1539.8,1412.65,Debito,Cancelado,D01591,Scheduled,32.99,2025-04-27 05:14:26,2025-05-02 05:14:26,Entregue,C01591,PR,Sul,,,5,10,1,0,0.023353272218879412,160.1392,2025-04,10–20%
1592,2025-04-20 08:20:35,0.0091,6506.28,6480.06,Boleto,Processando,D01592,Scheduled,32.99,2025-05-13 18:22:12,2025-05-14 18:22:12,Trânsito,C01592,RS,Sul,,,1,24,1,0,0.005091002243806385,59.207148000000004,2025-04,0–5%
1593,2025-05-16 18:17:22,0.1226,389.58,374.81,Boleto,Cancelado,D01593,Scheduled,32.99,2025-04-13 11:18:40,2025-04-18 11:18:40,Entregue,C01593,RR,Norte,,,5,-29,1,0,0.08801792908406926,47.762508,2025-05,10–20%
1594,2025-03-31 22:33:54,0.0065,51.8,74.36,Debito,Processando,D01594,Standard,22.9,2025-04-24 20:22:36,2025-04-26 20:22:36,Trânsito,C01594,SC,Sul,,,2,25,1,0,0.307961269499731,0.33669999999999994,2025-03,0–5%
1595,2025-03-02 05:59:59,0.0206,2847.0,2811.25,PIX,Em Analise,D01595,Standard,22.9,2025-05-10 19:23:40,2025-05-10 19:23:40,Atrasado,C01595,RJ,Sudeste,,,0,69,0,0,0.008145842596709649,58.6482,2025-03,0–5%
1596,2025-03-19 23:09:39,0.0413,1626.57,1602.29,PIX,Em Analise,D01596,Same-Day,42.9,2025-04-19 00:46:54,2025-04-21 00:46:54,Trânsito,C01596,MG,Sudeste,,,2,32,1,0,0.026774179455654096,67.177341,2025-03,0–5%
1597,2025-03-21 04:01:45,0.095,7916.4,7187.24,PIX,Em Analise,D01597,Standard,22.9,2025-04-20 01:37:38,2025-04-22 01:37:38,A Caminho,C01597,PE,Nordeste,,,2,31,1,0,0.0031862022139235646,752.058,2025-03,5–10%
1598,2025-03-23 02:06:45,0.1465,5397.03,4649.27,Debito,Em Analise,D01598,Same-Day,42.9,2025-05-15 19:36:49,2025-05-15 19:36:49,Trânsito,C01598,RJ,Sudeste,,,0,53,0,0,0.00922725503143504,790.6648949999999,2025-03,10–20%
1599,2025-03-12 19:30:23,0.0177,524.7,538.31,Debito,Cancelado,D01599,Standard,22.9,2025-04-24 04:07:18,2025-04-28 04:07:18,Trânsito,C01599,RS,Sul,,,4,46,1,0,0.042540543552971335,9.28719,2025-03,0–5%
1601,2025-03-16 21:02:45,0.0553,4879.71,4652.76,PIX,Em Analise,D01601,Same-Day,42.9,2025-04-29 11:03:55,2025-04-29 11:03:55,A Caminho,C01601,SP,Sudeste,,,0,43,0,0,0.009220333737394578,269.847963,2025-03,5–10%
1602,2025-02-21 16:57:16,0.1254,349.8,338.93,Debito,Processando,D01602,Scheduled,32.99,2025-04-26 16:40:46,2025-04-26 16:40:46,Trânsito,C01602,PR,Sul,,,0,63,0,0,0.09733573304222111,43.864920000000005,2025-02,10–20%
1603,2025-05-01 03:30:33,0.0701,165.99,197.25,Credito,Cancelado,D01603,Same-Day,42.9,2025-05-01 09:08:58,2025-05-04 09:08:58,Trânsito,C01603,PB,Nordeste,,,3,3,1,0,0.21749049429657794,11.635899,2025-05,5–10%
1604,2025-03-02 01:13:09,0.0482,6099.98,5828.86,Debito,Em Analise,D01604,Standard,22.9,2025-05-01 21:28:37,2025-05-03 21:28:37,Trânsito,C01604,MG,Sudeste,,,2,62,1,0,0.003928727058121142,294.01903599999997,2025-03,0–5%
1605,2025-03-20 03:06:07,0.0842,155.4,175.31,Debito,Cancelado,D01605,Scheduled,32.99,2025-05-07 21:48:05,2025-05-07 21:48:05,Atrasado,C01605,PR,Sul,,,0,48,0,0,0.18818093662654728,13.08468,2025-03,5–10%
1606,2025-04-03 08:13:56,0.0391,3237.0,3143.42,PIX,Confirmado,D01606,Scheduled,32.99,2025-04-14 23:20:44,2025-04-17 23:20:44,A Caminho,C01606,SE,Nordeste,,,3,14,1,1,0.010494938633717416,126.56670000000001,2025-04,0–5%
1607,2025-04-19 22:32:31,0.0602,449.0,454.96,PIX,Em Analise,D01607,Scheduled,32.99,2025-04-19 14:39:59,2025-04-22 14:39:59,Atrasado,C01607,RN,Nordeste,,,3,2,1,0,0.07251186917531212,27.029799999999998,2025-04,5–10%
1608,2025-03-21 10:58:09,0.0499,49.9,70.31,Debito,Processando,D01608,Standard,22.9,2025-04-18 17:09:56,2025-04-23 17:09:56,Trânsito,C01608,PI,Nordeste,,,5,33,1,0,0.3257004693500213,2.49001,2025-03,0–5%
1609,2025-02-18 04:10:05,0.1206,1796.0,1612.39,Debito,Cancelado,D01609,Scheduled,32.99,2025-04-22 00:44:59,2025-04-25 00:44:59,Trânsito,C01609,RJ,Sudeste,,,3,65,1,0,0.020460310470791807,216.5976,2025-02,10–20%
1610,2025-04-18 00:32:59,0.1386,3079.6,2695.67,Credito,Em Analise,D01610,Same-Day,42.9,2025-05-10 06:22:52,2025-05-11 06:22:52,Trânsito,C01610,PA,Norte,,,1,23,1,0,0.015914410888573156,426.83256,2025-04,10–20%
1611,2025-02-22 16:12:04,0.1139,4879.71,4366.81,PIX,Cancelado,D01611,Same-Day,42.9,2025-04-20 17:04:45,2025-04-23 17:04:45,Entregue,C01611,BA,Nordeste,,,3,60,1,0,0.009824105010293554,555.798969,2025-02,10–20%
1612,2025-05-10 17:06:33,0.0659,107.8,143.6,Credito,Em Analise,D01612,Same-Day,42.9,2025-05-07 09:54:11,2025-05-07 09:54:11,Atrasado,C01612,SP,Sudeste,,,0,-4,0,0,0.29874651810584957,7.10402,2025-05,5–10%
1613,2025-03-16 00:09:24,0.0757,99.8,115.15,PIX,Em Analise,D01613,Standard,22.9,2025-05-03 17:22:41,2025-05-04 17:22:41,Entregue,C01613,SC,Sul,,,1,49,1,0,0.19887103777681284,7.55486,2025-03,5–10%
1614,2025-02-28 23:05:09,0.0188,103.6,124.55,Credito,Cancelado,D01614,Standard,22.9,2025-05-10 01:03:48,2025-05-15 01:03:48,Trânsito,C01614,RJ,Sudeste,,,5,75,1,0,0.18386190285026094,1.94768,2025-02,0–5%
1615,2025-04-02 16:41:21,0.112,699.6,664.14,Debito,Confirmado,D01615,Same-Day,42.9,2025-05-12 15:11:01,2025-05-13 15:11:01,A Caminho,C01615,RJ,Sudeste,,,1,40,1,1,0.06459481434637275,78.35520000000001,2025-04,10–20%
1616,2025-04-10 20:59:59,0.0895,51.8,90.06,PIX,Cancelado,D01616,Same-Day,42.9,2025-04-26 12:42:55,2025-05-01 12:42:55,A Caminho,C01616,PR,Sul,,,5,20,1,0,0.47634910059960023,4.6361,2025-04,5–10%
1617,2025-03-25 01:15:48,0.1354,3598.02,3153.75,PIX,Processando,D01617,Same-Day,42.9,2025-04-28 04:19:38,2025-04-29 04:19:38,Atrasado,C01617,MA,Nordeste,,,1,35,1,0,0.013602853745541023,487.171908,2025-03,10–20%
